In 2011 , major vendors launched several consumer-oriented motherboards using the Intel 6-series LGA 1155 chipset and AMD 9 Series AM3 + chipsets with UEFI .	1.0	used	several consumer-oriented motherboards	AMD 9 Series AM3 + chipsets
In 2011 , major vendors launched several consumer-oriented motherboards using the Intel 6-series LGA 1155 chipset and AMD 9 Series AM3 + chipsets with UEFI .	1.0	had	AMD 9 Series AM3 + chipsets	UEFI
In 2011 , major vendors launched several consumer-oriented motherboards using the Intel 6-series LGA 1155 chipset and AMD 9 Series AM3 + chipsets with UEFI .	1.0	launched in	major vendors	2011
In 2012 , Bloomberg Businessweek voted San Francisco as America 's Best City .	1.0	voted	Bloomberg Businessweek	San Francisco as America's Best City
In 2012 , Bloomberg Businessweek voted San Francisco as America 's Best City .	1.0	voted in	Bloomberg Businessweek	2012
In 54 BC , Marcus Perperna is mentioned as one of the consulars who bore testimony on behalf of Marcus Aemilius Scaurus at his trial .	1.0	is mentioned as	Marcus Perperna	one of the consulars
In 54 BC , Marcus Perperna is mentioned as one of the consulars who bore testimony on behalf of Marcus Aemilius Scaurus at his trial .	1.0	bore testimony on behalf of	Marcus Perperna	Marcus Aemilius Scaurus
In 54 BC , Marcus Perperna is mentioned as one of the consulars who bore testimony on behalf of Marcus Aemilius Scaurus at his trial .	1.0	bore testimony at	Marcus Perperna	his trial
In 54 BC , Marcus Perperna is mentioned as one of the consulars who bore testimony on behalf of Marcus Aemilius Scaurus at his trial .	1.0	had	Marcus Aemilius Scaurus	his trial
In French , `` droit '' can mean `` the whole body of the Law '' , as in the motto `` dieu et mon droit , '' which is to say `` God and my whole body of Law . ''	1.0	can mean	In French	`` droit ''
In French , `` droit '' can mean `` the whole body of the Law '' , as in the motto `` dieu et mon droit , '' which is to say `` God and my whole body of Law . ''	1.0	can mean	`` droit ''	`` the whole body of the Law ''
In French , `` droit '' can mean `` the whole body of the Law '' , as in the motto `` dieu et mon droit , '' which is to say `` God and my whole body of Law . ''	1.0	is	`` dieu et mon droit , ''	the motto
In French , `` droit '' can mean `` the whole body of the Law '' , as in the motto `` dieu et mon droit , '' which is to say `` God and my whole body of Law . ''	1.0	is to say	`` dieu et mon droit , ''	`` God and my whole body of Law . ''
In Jewish Hebrew , the Samaritans are called `` Shomronim '' , while in Samaritan Hebrew they call themselves `` Shamerim '' .	1.0	are called	the Samaritans	Shomronim
In Jewish Hebrew , the Samaritans are called `` Shomronim '' , while in Samaritan Hebrew they call themselves `` Shamerim '' .	1.0	call themselves	the Samaritans	Shamerim
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	1.0	took control of	Nasser	the interior ministry post
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	1.0	took control of the interior ministry post from	Nasser	Naguib loyalist Sulayman Hafez
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	1.0	pressured	Nasser	Naguib
In June , Nasser took control of the interior ministry post from Naguib loyalist Sulayman Hafez , and pressured Naguib to conclude the abolition of the monarchy .	1.0	to conclude	Naguib	the abolition of the monarchy
In October 2009 it was confirmed that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel .	1.0	was confirmed to be	the Byrom Street cutting	a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel
In October 2009 it was confirmed that the Byrom Street cutting was a hitching and unhitching point for trains being cable hauled to Edge Hill via the Victoria Tunnel .	1.0	was confirmed in	it	October 2009
In Van Howe 's study , all cases of meatal stenosis were among circumcised boys .	1.0	found that all cases of meatal stenosis were among	Van Howe's study	circumcised boys
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	1.0	is the author of	Michael Crichton	"The Andromeda Strain"
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	1.0	is	"The Andromeda Strain"	Michael Crichton's first novel published under his real name
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	1.0	are exposed to	only two people	a pathogenic extraterrestrial microbe
In `` The Andromeda Strain '' , Michael Crichton 's first novel published under his real name , only two people exposed to a pathogenic extraterrestrial microbe survive .	1.0	survive	only two people	
In a news post , Holkins stated that he reserved the right to bring Carl back any time Krahulik goes to France .	1.0	stated	Holkins	that he reserved the right to bring Carl back any time Krahulik goes to France
In a news post , Holkins stated that he reserved the right to bring Carl back any time Krahulik goes to France .	1.0	reserved the right to bring Carl back	Holkins	any time Krahulik goes to France
In a typical case of substrate interference , a Language A occupies a given territory and another Language B arrives in the same territory .	1.0	occupies	a Language A	a given territory
In a typical case of substrate interference , a Language A occupies a given territory and another Language B arrives in the same territory .	1.0	arrives in	another Language B	the same territory
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	1.0	is chairman of	John Cecil Masterman	the Twenty Committee
In addition , as John Cecil Masterman , chairman of the Twenty Committee , commented , `` If , for example , St Paul 's Cathedral were hit , it was useless and harmful to report that the bomb had descended upon a cinema in Islington , since the truth would inevitably get through to Germany ... ''	1.0	commented	John Cecil Masterman	If, for example, St Paul's Cathedral were hit, it was useless and harmful to report that the bomb had descended upon a cinema in Islington, since the truth would inevitably get through to Germany
In athletics , Boston College left the Big East Conference and joined the Atlantic Coast Conference on July 1 , 2005 .	1.0	left	Boston College	the Big East Conference
In athletics , Boston College left the Big East Conference and joined the Atlantic Coast Conference on July 1 , 2005 .	1.0	joined	Boston College	the Atlantic Coast Conference
In athletics , Boston College left the Big East Conference and joined the Atlantic Coast Conference on July 1 , 2005 .	1.0	joined the Atlantic Coast Conference on	Boston College	July 1, 2005
In both cases this specialized function replaces the basic rifleman position in the fireteam .	1.0	replaces	this specialized function	the basic rifleman position in the fireteam
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	1.0	told	Condon	FBI Special Agent Turrou that Hauptmann was not "John," the man to whom Condon claimed he passed the ransom money to in St. Raymond's Cemetery
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	1.0	saw	Condon	Hauptmann in a lineup at New York Police Department Greenwich Street Station
In fact , Condon , after seeing Hauptmann in a lineup at New York Police Department Greenwich Street Station told FBI Special Agent Turrou that Hauptmann was not `` John , '' the man to whom Condon claimed he passed the ransom money to in St. Raymond 's Cemetery .	1.0	claimed he passed the ransom money to	Condon	the man in St. Raymond's Cemetery
In its first six months , RCPO concluded 858 cases convictions in 88 % of cases .	1.0	concluded	RCPO	858 cases
In its first six months , RCPO concluded 858 cases convictions in 88 % of cases .	1.0	had convictions in	RCPO	88% of cases
In modern classifications , it is often treated as a subfamily of the Glyphipterigidae family .	1.0	is often treated as	it	a subfamily of the Glyphipterigidae family
In order to support planned TRAX expansion , UTA ordered 77 Siemens S70 light rail vehicles from Siemens AG .	1.0	ordered	UTA	77 Siemens S70 light rail vehicles from Siemens AG
In order to support planned TRAX expansion , UTA ordered 77 Siemens S70 light rail vehicles from Siemens AG .	1.0	ordered 77 Siemens S70 light rail vehicles from Siemens AG	UTA	in order to support planned TRAX expansion
In particular , Cyprinidae of southwestern North America have been severely affected ; a considerable number went entirely extinct after settlement by Europeans .	1.0	have been severely affected	Cyprinidae of southwestern North America	in particular
In particular , Cyprinidae of southwestern North America have been severely affected ; a considerable number went entirely extinct after settlement by Europeans .	1.0	went entirely extinct	a considerable number	after settlement by Europeans
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	1.0	were able to form	the Oppositionists	a minority government
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	1.0	were under	the Oppositionists	George Leake
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	1.0	won	Frank Wilson	the seat
In the 1901 election , after which the Oppositionists under George Leake were able to form a minority government , Frank Wilson , formerly the member for Canning , won the seat .	1.0	was formerly the member for	Frank Wilson	Canning
In the 1986 television series `` War and Remembrance '' , Johns took the role of the senior Nazi SS officer Adolf Eichmann .	1.0	took the role of	Johns	the senior Nazi SS officer Adolf Eichmann
In the 1986 television series `` War and Remembrance '' , Johns took the role of the senior Nazi SS officer Adolf Eichmann .	1.0	took the role in	Johns	the 1986 television series "War and Remembrance"
In the north and east inhabitants speak Bumthangkha , and in the extreme southeast Khengkha is spoken .	1.0	speak	inhabitants	Bumthangkha
In the north and east inhabitants speak Bumthangkha , and in the extreme southeast Khengkha is spoken .	1.0	speak in	inhabitants	the north and east
In the north and east inhabitants speak Bumthangkha , and in the extreme southeast Khengkha is spoken .	1.0	is spoken in	Khengkha	the extreme southeast
In the winter of 1976 , Knievel was scheduled for a major jump in Chicago , Illinois .	1.0	was scheduled for	Knievel	a major jump in Chicago, Illinois
In the winter of 1976 , Knievel was scheduled for a major jump in Chicago , Illinois .	1.0	was scheduled for a major jump in	Knievel	the winter of 1976
In this explanation the purpose of Creation is that `` God desired a dwelling place in the lower realms '' - it is man who transforms the mundane , lowest World into an abode for God 's essence .	1.0	is	the purpose of Creation	that God desired a dwelling place in the lower realms
In this explanation the purpose of Creation is that `` God desired a dwelling place in the lower realms '' - it is man who transforms the mundane , lowest World into an abode for God 's essence .	1.0	transforms	man	the mundane, lowest World into an abode for God's essence
Initially flying the A-4B Skyhawk , the squadron later transitioned to the A-4L Skyhawk .	1.0	initially flew	the squadron	the A-4B Skyhawk
Initially flying the A-4B Skyhawk , the squadron later transitioned to the A-4L Skyhawk .	1.0	later transitioned to	the squadron	the A-4L Skyhawk
Initially his chances of surviving were thought to be no better than 50-50 .	1.0	were thought to be	his chances of surviving	no better than 50-50
It has long hind legs and a long , slender , scaly tail that it uses to communicate by making drumming noises .	1.0	has	It	long hind legs
It has long hind legs and a long , slender , scaly tail that it uses to communicate by making drumming noises .	1.0	has	It	a long, slender, scaly tail
It has long hind legs and a long , slender , scaly tail that it uses to communicate by making drumming noises .	1.0	is used by it to communicate	a long, slender, scaly tail	by making drumming noises
It is essentially the same as the dialect spoken in Xiamen , and is unintelligible with Standard Chinese .	1.0	is essentially the same as	It	the dialect spoken in Xiamen
It is essentially the same as the dialect spoken in Xiamen , and is unintelligible with Standard Chinese .	1.0	is unintelligible with	It	Standard Chinese
It is not really passable , and must be done on foot if attempted .	1.0	is not really	it	passable
It is not really passable , and must be done on foot if attempted .	1.0	must be done on foot	it	if attempted
It is part of the Surrey Hills Area of Outstanding Beauty and situated on the Green Sand Way .	1.0	is part of	It	the Surrey Hills Area of Outstanding Beauty
It is part of the Surrey Hills Area of Outstanding Beauty and situated on the Green Sand Way .	1.0	is situated on	It	the Green Sand Way
It should be noted that these numbers are inclusive of any of the childminders own children .	1.0	are inclusive of	these numbers	any of the childminders own children
It was originally aimed at mature entrants to the teaching profession , who could not afford to give up work and undertake a traditional method of teacher training such as the PGCE .	1.0	was originally aimed at	It	mature entrants to the teaching profession
It was originally aimed at mature entrants to the teaching profession , who could not afford to give up work and undertake a traditional method of teacher training such as the PGCE .	1.0	could not afford to give up work and undertake	mature entrants to the teaching profession	a traditional method of teacher training such as the PGCE
James Arthur Hogue is a US impostor who most famously entered Princeton University by posing as a self-taught orphan .	1.0	is	James Arthur Hogue	a US impostor
James Arthur Hogue is a US impostor who most famously entered Princeton University by posing as a self-taught orphan .	1.0	entered	James Arthur Hogue	Princeton University
James Arthur Hogue is a US impostor who most famously entered Princeton University by posing as a self-taught orphan .	1.0	entered by posing as	James Arthur Hogue	a self-taught orphan
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	1.0	brought down	John Stewart and Guy Gardner	New Warworld and the Yellow Central Power Battery
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	1.0	were detonated next to	New Warworld and the Yellow Central Power Battery	the Anti-Monitor
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	1.0	were contained by	New Warworld and the Yellow Central Power Battery	a shield created by hundreds of Green Lanterns
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	1.0	created	hundreds of Green Lanterns	a shield
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	1.0	was to contain	a shield	the explosion
John Stewart and Guy Gardner brought down New Warworld and the Yellow Central Power Battery , which were detonated next to the Anti-Monitor , and contained by a shield created by hundreds of Green Lanterns to contain the explosion ; even this was not enough to kill him .	1.0	was not enough to kill	this	him
Johns also appeared as an Imperial Officer in the 1980 `` Star Wars sequel '' , `` The Empire Strikes Back '' .	1.0	appeared as	Johns	an Imperial Officer
Johns also appeared as an Imperial Officer in the 1980 `` Star Wars sequel '' , `` The Empire Strikes Back '' .	1.0	appeared in	Johns	the 1980 Star Wars sequel The Empire Strikes Back
Keats 's long and expensive medical training with Hammond and at Guy 's Hospital led his family to assume he would pursue a lifelong career in medicine , assuring financial security , and it seems that at this point Keats had a genuine desire to become a doctor .	1.0	led his family to assume	Keats's long and expensive medical training with Hammond and at Guy's Hospital	he would pursue a lifelong career in medicine
Keats 's long and expensive medical training with Hammond and at Guy 's Hospital led his family to assume he would pursue a lifelong career in medicine , assuring financial security , and it seems that at this point Keats had a genuine desire to become a doctor .	1.0	led his family to assume	Keats's long and expensive medical training with Hammond and at Guy's Hospital	assuring financial security
Keats 's long and expensive medical training with Hammond and at Guy 's Hospital led his family to assume he would pursue a lifelong career in medicine , assuring financial security , and it seems that at this point Keats had a genuine desire to become a doctor .	1.0	seems that at this point	it	Keats had a genuine desire to become a doctor
Keibler then asked for time off to appear on `` Dancing with the Stars '' .	1.0	asked for time off to appear on	Keibler	Dancing with the Stars
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	1.0	graduated from	Kim	Ballard High School in Louisville, Kentucky, in 1989
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	1.0	graduated from	Kim	Oberlin College in Ohio in 1993
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	1.0	double-majored in	Kim	Government and English
Kim graduated from Ballard High School in Louisville , Kentucky , in 1989 and from Oberlin College in Ohio in 1993 where he double-majored in Government and English and played for the varsity lacrosse team .	1.0	played for	Kim	the varsity lacrosse team
Kostabi 's other releases include : `` Songs For Sumera '' , `` New Alliance '' and `` The Spectre Of Modernism '' .	1.0	's other releases include	Kostabi	`` Songs For Sumera ''
Kostabi 's other releases include : `` Songs For Sumera '' , `` New Alliance '' and `` The Spectre Of Modernism '' .	1.0	's other releases include	Kostabi	`` New Alliance ''
Kostabi 's other releases include : `` Songs For Sumera '' , `` New Alliance '' and `` The Spectre Of Modernism '' .	1.0	's other releases include	Kostabi	`` The Spectre Of Modernism ''
Langford kept Walcott at a distance with his longer reach and used his footwork to evade all of Walcott 's attacks .	1.0	kept at a distance	Langford	Walcott
Langford kept Walcott at a distance with his longer reach and used his footwork to evade all of Walcott 's attacks .	1.0	used his longer reach to keep at a distance	Langford	Walcott
Langford kept Walcott at a distance with his longer reach and used his footwork to evade all of Walcott 's attacks .	1.0	used his footwork to evade	Langford	all of Walcott's attacks
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	1.0	begins to supplant	Language B	language A
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	1.0	abandon	the speakers of Language A	their own language
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	1.0	abandon their own language in favor of	the speakers of Language A	the other language
Language B then begins to supplant language A : the speakers of Language A abandon their own language in favor of the other language , generally because they believe that it will help them achieve certain goals within government , the workplace , and in social settings .	1.0	believe that it will help them achieve	they	certain goals within government, the workplace, and in social settings
Lemmy believes that if Will Reid Dick had not been there , they could have worked through the problems , but ended up exchanging a few words and Clarke left the studio .	1.0	believes that	Lemmy	if Will Reid Dick had not been there , they could have worked through the problems
Lemmy believes that if Will Reid Dick had not been there , they could have worked through the problems , but ended up exchanging a few words and Clarke left the studio .	1.0	ended up exchanging	they	a few words
Lemmy believes that if Will Reid Dick had not been there , they could have worked through the problems , but ended up exchanging a few words and Clarke left the studio .	1.0	left	Clarke	the studio
Lens subluxation is also seen in dogs and is characterized by a partial displacement of the lens .	1.0	is also seen in	Lens subluxation	dogs
Lens subluxation is also seen in dogs and is characterized by a partial displacement of the lens .	1.0	is characterized by	Lens subluxation	a partial displacement of the lens
Like other BBC content of the mid-1990s , it often lampooned the low-budget quality of satellite television available in the UK at the time .	1.0	lampooned	it	the low-budget quality of satellite television available in the UK at the time
Luke Robert Ravenstahl is an American politician who served as the 59th Mayor of Pittsburgh from 2006 until 2014 .	1.0	is	Luke Robert Ravenstahl	an American politician
Luke Robert Ravenstahl is an American politician who served as the 59th Mayor of Pittsburgh from 2006 until 2014 .	1.0	served as	Luke Robert Ravenstahl	the 59th Mayor of Pittsburgh
Luke Robert Ravenstahl is an American politician who served as the 59th Mayor of Pittsburgh from 2006 until 2014 .	1.0	served from	Luke Robert Ravenstahl	2006
Luke Robert Ravenstahl is an American politician who served as the 59th Mayor of Pittsburgh from 2006 until 2014 .	1.0	served until	Luke Robert Ravenstahl	2014
Males had a median income of $ 28,750 versus $ 16,250 for females .	1.0	had a median income of	Males	$28,750
Males had a median income of $ 28,750 versus $ 16,250 for females .	1.0	had a median income of	Females	$16,250
Males had a median income of $ 36,016 versus $ 32,679 for females .	1.0	had a median income of	Males	$36,016
Males had a median income of $ 36,016 versus $ 32,679 for females .	1.0	had a median income of	Females	$32,679
Many are surgically removed for aesthetics and relief of psychosocial burden , but larger ones are also excised for prevention of cancer , although the benefit is impossible to assess for any individual patient .	1.0	are surgically removed for	Many	aesthetics and relief of psychosocial burden
Many are surgically removed for aesthetics and relief of psychosocial burden , but larger ones are also excised for prevention of cancer , although the benefit is impossible to assess for any individual patient .	1.0	are also excised for	larger ones	prevention of cancer
Many are surgically removed for aesthetics and relief of psychosocial burden , but larger ones are also excised for prevention of cancer , although the benefit is impossible to assess for any individual patient .	1.0	is impossible to assess for	the benefit	any individual patient
Many overseas Chinese whose ancestors came from the Quanzhou area , especially those in Southeast Asia , often speak mainly Hokkien at home .	1.0	often speak at home	Many overseas Chinese whose ancestors came from the Quanzhou area	mainly Hokkien
Many overseas Chinese whose ancestors came from the Quanzhou area , especially those in Southeast Asia , often speak mainly Hokkien at home .	1.0	are especially	Many overseas Chinese whose ancestors came from the Quanzhou area	those in Southeast Asia
Meanwhile , the Mason City Division continued to operate as usual .	1.0	continued to operate	the Mason City Division	as usual
Models , taking into account the size and room number of the barrack blocks in the Gorgan Wall forts and likely occupation density , produce figures between 15,000 and 36,000 soldiers .	1.0	taking into account	Models	the size and room number of the barrack blocks in the Gorgan Wall forts and likely occupation density
Models , taking into account the size and room number of the barrack blocks in the Gorgan Wall forts and likely occupation density , produce figures between 15,000 and 36,000 soldiers .	1.0	produce	Models	figures between 15,000 and 36,000 soldiers
Modern educational methods were more widely spread throughout the Empire , and the country embarked on a development scheme and plans for modernization , tempered by Ethiopian traditions , and within the framework of the ancient monarchical structure of the state .	1.0	were more widely spread throughout	Modern educational methods	the Empire
Modern educational methods were more widely spread throughout the Empire , and the country embarked on a development scheme and plans for modernization , tempered by Ethiopian traditions , and within the framework of the ancient monarchical structure of the state .	1.0	embarked on	the country	a development scheme and plans for modernization
Modern educational methods were more widely spread throughout the Empire , and the country embarked on a development scheme and plans for modernization , tempered by Ethiopian traditions , and within the framework of the ancient monarchical structure of the state .	1.0	were tempered by	a development scheme and plans for modernization	Ethiopian traditions
Modern educational methods were more widely spread throughout the Empire , and the country embarked on a development scheme and plans for modernization , tempered by Ethiopian traditions , and within the framework of the ancient monarchical structure of the state .	1.0	were within the framework of	a development scheme and plans for modernization	the ancient monarchical structure of the state
Modernity has been blended without sacrificing on the traditional Buddhist ethos .	1.0	has been blended without sacrificing on	Modernity	the traditional Buddhist ethos
Modification of the river began in earnest with the arrival of the Florida East Coast Railway in Miami in 1896 .	1.0	began in earnest with	Modification of the river	the arrival of the Florida East Coast Railway in Miami in 1896
Moore briefly dropped Marciano in the second round , but Marciano recovered and knocked Moore down five times , knocking him out in the ninth to retain the belt .	1.0	briefly dropped	Moore	Marciano in the second round
Moore briefly dropped Marciano in the second round , but Marciano recovered and knocked Moore down five times , knocking him out in the ninth to retain the belt .	1.0	recovered	Marciano	
Moore briefly dropped Marciano in the second round , but Marciano recovered and knocked Moore down five times , knocking him out in the ninth to retain the belt .	1.0	knocked down	Marciano	Moore five times
Moore briefly dropped Marciano in the second round , but Marciano recovered and knocked Moore down five times , knocking him out in the ninth to retain the belt .	1.0	knocking out	Marciano	him in the ninth
Moore briefly dropped Marciano in the second round , but Marciano recovered and knocked Moore down five times , knocking him out in the ninth to retain the belt .	1.0	retained	Marciano	the belt
Much of the station remains in the disused subway but there is no public access .	1.0	remains in	Much of the station	the disused subway
Much of the station remains in the disused subway but there is no public access .	1.0	is no	there	public access
Newhan split the season between Triple-A Round Rock , where he hit .308 .	1.0	split the season between	Newhan	Triple-A Round Rock
Newhan split the season between Triple-A Round Rock , where he hit .308 .	1.0	hit	Newhan	.308
Noatak has a gravel public airstrip and is primarily reached by air .	1.0	has	Noatak	a gravel public airstrip
Noatak has a gravel public airstrip and is primarily reached by air .	1.0	is primarily reached by	Noatak	air
Not everyone completely trusted Vakama 's vision - Matau was particularly frustrated at following what he considered the delusions of a `` fire-spitter '' - but with nothing else to go on they decided to track the Matoran down .	1.0	completely trusted	Not everyone	Vakama's vision
Not everyone completely trusted Vakama 's vision - Matau was particularly frustrated at following what he considered the delusions of a `` fire-spitter '' - but with nothing else to go on they decided to track the Matoran down .	1.0	was particularly frustrated at following	Matau	what he considered the delusions of a 'fire-spitter'
Not everyone completely trusted Vakama 's vision - Matau was particularly frustrated at following what he considered the delusions of a `` fire-spitter '' - but with nothing else to go on they decided to track the Matoran down .	1.0	decided to track down	they	the Matoran
Nothing is known for certain about his life before about 1580 , but contemporary or near-contemporary accounts suggest that he was brought up as a member of the Church of Scotland , spent some time in Argyll before leaving for the Continent , and was converted to Catholicism in Spain .	1.0	is known for certain about	Nothing	his life before about 1580
Nothing is known for certain about his life before about 1580 , but contemporary or near-contemporary accounts suggest that he was brought up as a member of the Church of Scotland , spent some time in Argyll before leaving for the Continent , and was converted to Catholicism in Spain .	1.0	suggest that	contemporary or near-contemporary accounts	he was brought up as a member of the Church of Scotland
Nothing is known for certain about his life before about 1580 , but contemporary or near-contemporary accounts suggest that he was brought up as a member of the Church of Scotland , spent some time in Argyll before leaving for the Continent , and was converted to Catholicism in Spain .	1.0	suggest that	contemporary or near-contemporary accounts	he spent some time in Argyll before leaving for the Continent
Nothing is known for certain about his life before about 1580 , but contemporary or near-contemporary accounts suggest that he was brought up as a member of the Church of Scotland , spent some time in Argyll before leaving for the Continent , and was converted to Catholicism in Spain .	1.0	suggest that	contemporary or near-contemporary accounts	he was converted to Catholicism in Spain
Obviously the epilogue was not an afterthought supplied too late for the English edition , for it is referred to in `` The Castaway '' : `` in the sequel of the narrative , it will then be seen what like abandonment befell myself . ''	1.0	was not	the epilogue	an afterthought supplied too late for the English edition
Obviously the epilogue was not an afterthought supplied too late for the English edition , for it is referred to in `` The Castaway '' : `` in the sequel of the narrative , it will then be seen what like abandonment befell myself . ''	1.0	is referred to in	the epilogue	"The Castaway"
Obviously the epilogue was not an afterthought supplied too late for the English edition , for it is referred to in `` The Castaway '' : `` in the sequel of the narrative , it will then be seen what like abandonment befell myself . ''	1.0	is referred to in	"in the sequel of the narrative, it will then be seen what like abandonment befell myself"	"The Castaway"
Of the rest of the population , there was 1 individual who belonged to the Christian Catholic faith .	1.0	belonged to	1 individual	the Christian Catholic faith
On 16 June 1944 , British double agent `` Garbo '' was requested by his German controllers to give information on the sites and times of V-1 impacts , with similar requests made to the other German agents in Britain , `` Brutus '' and `` Tate '' .	1.0	was requested by	British double agent "Garbo"	his German controllers
On 16 June 1944 , British double agent `` Garbo '' was requested by his German controllers to give information on the sites and times of V-1 impacts , with similar requests made to the other German agents in Britain , `` Brutus '' and `` Tate '' .	1.0	requested to give information on	his German controllers	the sites and times of V-1 impacts
On 16 June 1944 , British double agent `` Garbo '' was requested by his German controllers to give information on the sites and times of V-1 impacts , with similar requests made to the other German agents in Britain , `` Brutus '' and `` Tate '' .	1.0	were made to	similar requests	the other German agents in Britain
On 16 June 1944 , British double agent `` Garbo '' was requested by his German controllers to give information on the sites and times of V-1 impacts , with similar requests made to the other German agents in Britain , `` Brutus '' and `` Tate '' .	1.0	are	the other German agents in Britain	"Brutus" and "Tate"
On May 13 , 2010 , Yost was named manager of the Kansas City Royals , replacing Trey Hillman .	1.0	was named manager of	Yost	the Kansas City Royals
On May 13 , 2010 , Yost was named manager of the Kansas City Royals , replacing Trey Hillman .	1.0	replacing	Yost	Trey Hillman
On May 13 , 2010 , Yost was named manager of the Kansas City Royals , replacing Trey Hillman .	1.0	was named on	Yost	May 13, 2010
On May 15 , 2007 , XM suspended Opie & Anthony for 30 days , in response to a broadcast featuring a homeless man who wandered into the studio .	1.0	suspended	XM	Opie & Anthony for 30 days
On May 15 , 2007 , XM suspended Opie & Anthony for 30 days , in response to a broadcast featuring a homeless man who wandered into the studio .	1.0	suspended Opie & Anthony in response to	XM	a broadcast featuring a homeless man who wandered into the studio
On May 15 , 2007 , XM suspended Opie & Anthony for 30 days , in response to a broadcast featuring a homeless man who wandered into the studio .	1.0	suspended Opie & Anthony on	XM	May 15, 2007
On November 2 , 2005 , Brown ended his contract early and left the federal government .	1.0	ended	Brown	his contract early
On November 2 , 2005 , Brown ended his contract early and left the federal government .	1.0	left	Brown	the federal government
On November 2 , 2005 , Brown ended his contract early and left the federal government .	1.0	ended his contract early and left	Brown	the federal government
One candidate is a wreck at the western end of Manitoulin Island in Lake Huron , with another wreck near Escanaba , Michigan , also proposed .	1.0	is	One candidate	a wreck at the western end of Manitoulin Island in Lake Huron
One candidate is a wreck at the western end of Manitoulin Island in Lake Huron , with another wreck near Escanaba , Michigan , also proposed .	1.0	is near	another wreck	Escanaba, Michigan
One candidate is a wreck at the western end of Manitoulin Island in Lake Huron , with another wreck near Escanaba , Michigan , also proposed .	1.0	is also proposed	another wreck	
